,bath,balcony,price
4161,2.0,1.0,40.0
4162,5.0,,2050.0
4163,2.0,1.0,88.0
4164,2.0,,78.0
4165,2.0,1.0,81.0
4166,2.0,1.0,32.0
4167,6.0,2.0,135.0
4168,1.0,2.0,21.28
4169,3.0,2.0,68.0
4170,2.0,3.0,38.5
4171,3.0,2.0,95.0
4172,4.0,2.0,170.0
4173,4.0,1.0,140.0
4174,3.0,2.0,115.0
4175,2.0,1.0,55.0
4176,2.0,2.0,33.0
4177,8.0,,225.0
4178,3.0,3.0,54.3
4179,2.0,2.0,36.69
4180,2.0,3.0,65.0
4181,2.0,2.0,35.0
4182,3.0,2.0,115.0
4183,3.0,,317.0
4184,2.0,1.0,59.0
4185,2.0,2.0,38.0
4186,2.0,1.0,50.3
4187,4.0,0.0,550.0
4188,2.0,1.0,78.0
4189,4.0,3.0,200.0
4190,1.0,0.0,19.695
4191,2.0,1.0,57.0
4192,3.0,3.0,88.0
4193,3.0,2.0,125.0
4194,2.0,,44.0
4195,4.0,,986.0
4196,2.0,2.0,40.79
4197,2.0,1.0,150.0
4198,2.0,2.0,95.0
4199,3.0,1.0,165.0
4200,2.0,2.0,38.85
4201,3.0,2.0,88.0
4202,2.0,1.0,22.0
4203,4.0,2.0,285.0
4204,2.0,1.0,52.0
4205,2.0,2.0,82.5
4206,3.0,3.0,100.0
4207,5.0,,360.0
4208,2.0,2.0,58.0
4209,2.0,1.0,48.79
4210,,,293.0
4211,2.0,2.0,110.0
4212,2.0,1.0,45.0
4213,1.0,1.0,22.0
4214,3.0,,140.0
4215,4.0,1.0,130.0
4216,3.0,2.0,78.0
4217,2.0,2.0,75.0
4218,3.0,3.0,85.0
4219,2.0,2.0,34.5
4220,2.0,1.0,59.1
4221,3.0,2.0,110.0
4222,2.0,1.0,125.0
4223,2.0,1.0,62.0
4224,3.0,2.0,121.0
4225,2.0,2.0,72.0
4226,1.0,0.0,34.385
4227,2.0,1.0,77.0
4228,4.0,3.0,239.0
4229,2.0,1.0,104.0
4230,2.0,3.0,75.0
4231,2.0,2.0,65.0
4232,3.0,3.0,113.0
4233,4.0,3.0,124.0
4234,3.0,2.0,85.0
4235,2.0,2.0,75.0
4236,3.0,2.0,85.0
4237,2.0,2.0,50.0
4238,4.0,1.0,150.0
4239,3.0,3.0,88.0
4240,2.0,2.0,78.0
4241,3.0,1.0,121.0
4242,3.0,3.0,290.0
4243,4.0,2.0,900.0
4244,3.0,3.0,86.45
4245,2.0,1.0,63.0
4246,2.0,1.0,49.75
4247,3.0,1.0,185.0
4248,9.0,1.0,145.0
4249,3.0,2.0,180.0
4250,3.0,3.0,71.0
4251,1.0,1.0,35.0
4252,2.0,0.0,25.0
4253,5.0,2.0,300.0
4254,5.0,,160.0
4255,3.0,1.0,237.0
4256,4.0,2.0,140.0
4257,3.0,2.0,52.47
4258,1.0,2.0,160.0
4259,2.0,1.0,65.0
4260,3.0,2.0,126.0
4261,2.0,3.0,79.5
4262,4.0,2.0,140.0
4263,2.0,2.0,300.0
4264,3.0,1.0,300.0
4265,2.0,1.0,52.7
4266,2.0,2.0,80.54
4267,4.0,3.0,360.0
4268,4.0,0.0,375.0
4269,4.0,2.0,260.0
4270,3.0,1.0,110.0
4271,3.0,1.0,61.96
4272,2.0,2.0,48.0
4273,1.0,1.0,26.0
4274,2.0,2.0,43.0
4275,2.0,2.0,41.0
4276,2.0,2.0,48.0
4277,2.0,1.0,44.0
4278,2.0,2.0,49.85
4279,2.0,0.0,75.0
4280,2.0,2.0,58.0
4281,3.0,1.0,165.0
4282,4.0,3.0,306.0
4283,4.0,3.0,160.0
4284,2.0,2.0,52.0
4285,2.0,1.0,109.0
4286,2.0,2.0,102.0
4287,3.0,1.0,123.0
4288,3.0,1.0,88.91
4289,1.0,0.0,41.745
4290,2.0,1.0,65.0
4291,2.0,1.0,150.0
4292,2.0,2.0,69.0
4293,5.0,,260.0
4294,3.0,3.0,109.0
4295,2.0,2.0,90.0
4296,2.0,2.0,75.08
4297,3.0,3.0,95.75
4298,4.0,3.0,148.0
4299,1.0,0.0,35.0
4300,2.0,1.0,63.0
4301,2.0,3.0,39.0
4302,2.0,1.0,97.0
4303,2.0,2.0,39.0
4304,2.0,1.0,40.0
4305,2.0,1.0,83.0
4306,2.0,2.0,47.0
4307,2.0,2.0,59.6
4308,4.0,0.0,450.0
4309,3.0,1.0,91.0
4310,2.0,0.0,112.0
4311,2.0,2.0,42.85
4312,1.0,1.0,53.0
4313,4.0,3.0,530.0
4314,5.0,,400.0
4315,1.0,1.0,36.0
4316,3.0,2.0,102.0
4317,3.0,2.0,70.0
4318,5.0,0.0,80.0
4319,2.0,1.0,65.75
4320,1.0,0.0,21.0
4321,2.0,2.0,42.0
4322,2.0,2.0,45.12
4323,2.0,3.0,73.0
4324,2.0,1.0,55.0
4325,3.0,3.0,65.0
4326,2.0,1.0,40.0
4327,2.0,1.0,45.0
4328,2.0,0.0,39.0
4329,2.0,1.0,65.0
4330,2.0,1.0,35.0
4331,3.0,2.0,85.0
4332,2.0,2.0,70.0
4333,2.0,3.0,67.0
4334,2.0,1.0,130.0
4335,3.0,3.0,72.0
4336,2.0,1.0,41.36
4337,3.0,0.0,45.03
4338,3.0,2.0,265.0
4339,2.0,1.0,37.8
4340,3.0,3.0,150.0
4341,3.0,2.0,135.0
4342,3.0,2.0,56.0
4343,6.0,2.0,71.0
4344,2.0,2.0,77.0
4345,4.0,1.0,98.0
4346,,,113.19
4347,2.0,2.0,67.0
4348,3.0,3.0,75.0
4349,2.0,1.0,45.0
4350,2.0,1.0,59.46
4351,5.0,3.0,270.0
4352,2.0,2.0,80.0
4353,2.0,2.0,33.0
4354,2.0,3.0,48.0
4355,1.0,1.0,45.0
4356,4.0,0.0,130.0
4357,3.0,1.0,260.0
4358,4.0,2.0,130.0
4359,5.0,1.0,250.0
4360,2.0,2.0,43.58
4361,2.0,1.0,85.0
4362,3.0,0.0,65.0
4363,3.0,1.0,140.0
4364,3.0,1.0,120.0
4365,2.0,1.0,79.0
4366,3.0,3.0,200.0
4367,2.0,1.0,24.86
4368,2.0,2.0,76.18
4369,5.0,2.0,350.0
4370,3.0,2.0,150.0
4371,3.0,1.0,763.0
4372,2.0,2.0,38.0
4373,6.0,2.0,450.0
4374,2.0,1.0,120.0
4375,2.0,2.0,64.5
4376,2.0,2.0,42.92
4377,1.0,1.0,27.0
4378,9.0,3.0,350.0
4379,7.0,3.0,130.0
4380,4.0,3.0,400.0
4381,3.0,3.0,60.98
4382,2.0,2.0,84.5
4383,2.0,2.0,40.0
4384,2.0,1.0,78.0
4385,2.0,0.0,72.0
4386,3.0,1.0,93.04
4387,2.0,0.0,50.0
4388,2.0,2.0,30.0
4389,2.0,1.0,50.0
4390,2.0,2.0,32.0
4391,2.0,2.0,45.0
4392,3.0,2.0,70.0
4393,2.0,1.0,95.0
4394,1.0,1.0,49.0
4395,8.0,,275.0
4396,5.0,1.0,450.0
4397,2.0,1.0,48.0
4398,1.0,1.0,36.85
4399,4.0,2.0,105.0
4400,3.0,,125.0
4401,3.0,2.0,105.0
4402,2.0,1.0,45.0
4403,5.0,1.0,850.0
4404,2.0,1.0,36.28
4405,2.0,2.0,57.0
4406,2.0,3.0,43.0
4407,5.0,,270.0
4408,2.0,2.0,76.18
4409,2.0,2.0,79.9
4410,2.0,3.0,55.5
4411,2.0,2.0,68.0
4412,3.0,2.0,475.0
4413,5.0,0.0,252.0
4414,3.0,3.0,120.0
4415,2.0,0.0,115.0
4416,2.0,1.0,70.0
4417,2.0,2.0,52.43
4418,2.0,1.0,68.0
4419,3.0,1.0,109.0
4420,2.0,2.0,86.0
4421,3.0,0.0,215.0
4422,4.0,0.0,260.0
4423,2.0,1.0,36.58
4424,3.0,3.0,85.0
4425,3.0,2.0,135.0
4426,2.0,2.0,70.0
4427,3.0,1.0,115.0
4428,2.0,2.0,85.0
4429,4.0,2.0,310.0
4430,2.0,1.0,35.0
4431,2.0,1.0,110.0
4432,4.0,2.0,180.0
4433,2.0,2.0,41.0
4434,3.0,3.0,56.0
4435,3.0,3.0,64.5
4436,1.0,0.0,28.32
4437,3.0,1.0,160.0
4438,2.0,1.0,82.0
4439,2.0,2.0,72.0
4440,6.0,3.0,165.0
4441,2.0,1.0,57.0
4442,2.0,1.0,80.0
4443,4.0,2.0,62.0
4444,4.0,3.0,280.0
4445,2.0,2.0,46.0
4446,8.0,,200.0
4447,2.0,2.0,35.0
4448,2.0,1.0,68.0
4449,2.0,1.0,45.0
4450,4.0,3.0,120.0
4451,2.0,1.0,38.13
4452,3.0,2.0,115.0
4453,2.0,3.0,55.0
4454,1.0,1.0,28.0
4455,2.0,3.0,50.0
4456,3.0,1.0,115.0
4457,2.0,1.0,69.61
4458,2.0,2.0,90.0
4459,3.0,1.0,120.0
4460,2.0,2.0,47.1
4461,2.0,3.0,140.0
4462,3.0,2.0,100.0
4463,3.0,2.0,402.0
4464,2.0,3.0,70.0
4465,4.0,3.0,260.0
4466,4.0,3.0,147.0
4467,2.0,1.0,49.0
4468,2.0,2.0,49.0
4469,4.0,2.0,180.0
4470,3.0,1.0,98.0
4471,2.0,2.0,35.0
4472,3.0,2.0,123.0
4473,2.0,1.0,63.98
4474,4.0,1.0,140.0
4475,2.0,1.0,78.0
4476,2.0,2.0,90.0
4477,3.0,3.0,125.0
4478,2.0,1.0,60.0
4479,2.0,1.0,55.0
4480,2.0,2.0,48.0
4481,3.0,2.0,41.0
4482,8.0,3.0,92.0
4483,2.0,1.0,70.0
4484,2.0,1.0,30.13
4485,5.0,,220.0
4486,2.0,0.0,35.0
4487,4.0,3.0,155.0
4488,4.0,3.0,198.0
4489,3.0,,198.0
4490,3.0,2.0,150.0
4491,2.0,2.0,30.0
4492,7.0,0.0,220.0
4493,2.0,2.0,48.0
4494,2.0,0.0,95.0
4495,2.0,1.0,44.0
4496,2.0,2.0,49.0
4497,5.0,0.0,191.0
4498,6.0,2.0,325.0
4499,2.0,2.0,40.0
4500,3.0,2.0,74.5
4501,4.0,2.0,82.0
4502,3.0,3.0,84.95
4503,4.0,1.0,115.0
4504,2.0,1.0,27.54
4505,1.0,1.0,16.45
4506,2.0,1.0,60.0
4507,2.0,2.0,62.0
4508,3.0,2.0,125.0
4509,2.0,1.0,50.0
4510,7.0,,240.0
4511,2.0,1.0,55.0
4512,3.0,2.0,92.0
4513,2.0,1.0,40.98
4514,2.0,1.0,103.0
4515,4.0,2.0,250.0
4516,3.0,,700.0
4517,4.0,3.0,62.0
4518,3.0,2.0,150.0
4519,2.0,1.0,49.0
4520,3.0,2.0,135.0
4521,2.0,1.0,75.0
4522,2.0,2.0,64.0
4523,2.0,2.0,160.0
4524,2.0,1.0,52.66
4525,3.0,0.0,85.0
4526,2.0,3.0,75.0
4527,2.0,1.0,47.5
4528,3.0,2.0,155.0
4529,4.0,,260.0
4530,2.0,2.0,78.0
4531,2.0,2.0,100.0
4532,2.0,3.0,52.17
4533,2.0,1.0,74.0
4534,3.0,2.0,45.0
4535,3.0,2.0,65.8
4536,2.0,0.0,108.0
4537,2.0,2.0,75.0
4538,2.0,3.0,50.06
4539,5.0,2.0,92.0
4540,3.0,2.0,60.0
4541,1.0,1.0,35.0
4542,2.0,1.0,58.0
4543,5.0,3.0,386.0
4544,2.0,1.0,45.0
4545,4.0,2.0,175.0
4546,3.0,0.0,60.0
4547,2.0,1.0,40.0
4548,2.0,1.0,48.0
4549,3.0,1.0,50.0
4550,2.0,2.0,60.0
4551,1.0,0.0,46.0
4552,3.0,1.0,165.0
4553,2.0,1.0,93.0
4554,3.0,,68.0
4555,3.0,3.0,60.0
4556,2.0,1.0,58.5
4557,1.0,1.0,52.5
4558,3.0,2.0,94.36
4559,2.0,1.0,70.0
4560,2.0,1.0,60.0
4561,3.0,1.0,130.0
4562,3.0,2.0,75.0
4563,2.0,2.0,46.0
4564,2.0,0.0,203.0
4565,9.0,1.0,180.0
4566,3.0,3.0,70.0
4567,3.0,1.0,235.0
4568,3.0,3.0,80.0
4569,3.0,2.0,101.0
4570,2.0,2.0,48.0
4571,2.0,0.0,72.0
4572,2.0,1.0,40.0
4573,2.0,2.0,37.95
4574,1.0,1.0,48.24
4575,4.0,2.0,85.0
4576,4.0,,95.0
4577,3.0,1.0,99.0
4578,4.0,,243.0
4579,5.0,3.0,150.0
4580,2.0,1.0,42.0
4581,2.0,3.0,80.0
4582,2.0,1.0,50.0
4583,2.0,1.0,53.11
4584,2.0,3.0,61.2
4585,9.0,,500.0
4586,2.0,1.0,32.73
4587,3.0,3.0,140.0
4588,2.0,2.0,53.0
4589,6.0,2.0,125.0
4590,4.0,1.0,650.0
4591,2.0,1.0,45.68
4592,3.0,2.0,85.0
4593,5.0,2.0,120.0
4594,5.0,2.0,300.0
4595,3.0,2.0,120.0
4596,4.0,2.0,88.0
4597,2.0,1.0,60.0
4598,3.0,3.0,150.0
4599,2.0,1.0,41.49
4600,5.0,1.0,129.0
4601,6.0,2.0,300.0
4602,5.0,1.0,850.0
4603,2.0,1.0,43.0
4604,1.0,1.0,19.5
4605,2.0,1.0,100.0
4606,3.0,2.0,110.0
4607,3.0,2.0,160.0
4608,3.0,1.0,80.0
4609,2.0,2.0,82.0
4610,2.0,2.0,52.0
4611,2.0,3.0,40.0
4612,2.0,1.0,48.0
4613,2.0,1.0,59.0
4614,4.0,3.0,112.0
4615,2.0,2.0,57.0
4616,2.0,3.0,85.0
4617,2.0,1.0,290.0
4618,2.0,1.0,42.8
4619,3.0,2.0,95.0
4620,2.0,1.0,80.64
4621,2.0,2.0,50.66
4622,4.0,3.0,400.0
4623,3.0,2.0,170.0
4624,2.0,1.0,47.0
4625,6.0,2.0,150.0
4626,3.0,0.0,240.0
4627,1.0,1.0,44.0
4628,2.0,0.0,65.0
4629,1.0,1.0,88.0
4630,2.0,1.0,54.1
4631,3.0,2.0,95.0
4632,5.0,3.0,351.0
4633,3.0,3.0,92.0
4634,3.0,2.0,85.0
4635,4.0,3.0,198.0
4636,2.0,3.0,32.0
4637,2.0,2.0,85.0
4638,2.0,2.0,82.0
4639,2.0,1.0,56.4
4640,2.0,2.0,52.0
4641,2.0,2.0,41.5
4642,4.0,2.0,600.0
4643,2.0,1.0,40.0
4644,3.0,0.0,85.0
4645,2.0,2.0,73.0
4646,2.0,1.0,34.0
4647,2.0,1.0,60.0
4648,4.0,3.0,135.0
4649,2.0,1.0,72.0
4650,2.0,2.0,35.11
4651,2.0,1.0,75.0
4652,4.0,2.0,113.0
4653,2.0,1.0,25.12
4654,6.0,2.0,408.0
4655,5.0,2.0,500.0
4656,1.0,0.0,225.0
4657,1.0,1.0,53.0
4658,3.0,3.0,140.0
4659,2.0,2.0,45.0
4660,3.0,3.0,118.0
4661,7.0,2.0,130.0
4662,3.0,2.0,120.0
4663,2.0,2.0,63.0
4664,2.0,0.0,48.0
4665,1.0,1.0,42.0
4666,5.0,1.0,100.0
4667,2.0,1.0,62.0
4668,2.0,1.0,37.0
4669,2.0,2.0,87.0
4670,2.0,2.0,48.0
4671,2.0,1.0,90.0
4672,3.0,2.0,120.0
4673,3.0,3.0,110.0
4674,2.0,2.0,85.0
4675,3.0,2.0,90.0
4676,2.0,2.0,38.52
4677,2.0,0.0,37.0
4678,3.0,2.0,72.04
4679,2.0,2.0,106.0
4680,2.0,2.0,180.0
4681,5.0,2.0,175.0
4682,2.0,1.0,48.0
4683,9.0,2.0,150.0
4684,40.0,0.0,660.0
4685,1.0,1.0,42.41
4686,3.0,2.0,117.0
4687,3.0,2.0,190.0
4688,1.0,1.0,16.45
4689,4.0,,333.0
4690,4.0,2.0,200.0
4691,10.0,,600.0
4692,2.0,0.0,28.0
4693,3.0,,110.0
4694,2.0,1.0,71.32
4695,2.0,2.0,45.0
4696,2.0,1.0,35.52
4697,6.0,2.0,75.0
4698,1.0,1.0,20.5
4699,2.0,1.0,52.4
4700,2.0,2.0,39.0
4701,3.0,2.0,87.5
4702,2.0,1.0,89.0
4703,2.0,1.0,68.8
4704,2.0,1.0,35.0
4705,2.0,1.0,41.0
4706,4.0,3.0,320.0
4707,2.0,1.0,41.15
4708,4.0,1.0,95.0
4709,3.0,2.0,130.0
4710,3.0,2.0,56.0
4711,2.0,2.0,45.0
4712,5.0,2.0,220.0
4713,2.0,2.0,55.0
4714,4.0,3.0,240.0
4715,7.0,,290.0
4716,3.0,2.0,140.0
4717,3.0,2.0,89.13
4718,2.0,2.0,73.0
4719,3.0,0.0,135.0
4720,3.0,2.0,125.0
4721,4.0,2.0,360.0
4722,2.0,1.0,60.0
4723,2.0,1.0,57.0
4724,4.0,3.0,95.0
4725,3.0,2.0,72.0
4726,2.0,2.0,37.0
4727,3.0,3.0,68.0
4728,4.0,2.0,156.0
4729,3.0,1.0,100.0
4730,3.0,2.0,102.0
4731,3.0,2.0,88.0
4732,2.0,2.0,75.0
4733,3.0,2.0,77.68
4734,2.0,1.0,150.0
4735,2.0,1.0,69.0
4736,2.0,1.0,53.27
4737,4.0,2.0,240.0
4738,6.0,3.0,150.0
4739,2.0,3.0,66.0
4740,2.0,2.0,36.0
4741,3.0,2.0,98.0
4742,6.0,2.0,110.0
4743,1.0,1.0,18.0
4744,3.0,1.0,54.0
4745,2.0,3.0,56.0
4746,2.0,2.0,65.0
4747,4.0,2.0,140.0
4748,2.0,2.0,50.0
4749,2.0,2.0,72.0
4750,2.0,2.0,74.4
4751,2.0,1.0,71.0
4752,2.0,1.0,30.27
4753,3.0,1.0,130.0
4754,3.0,,150.0
4755,3.0,2.0,56.0
4756,2.0,0.0,55.0
4757,2.0,1.0,60.0
4758,1.0,2.0,29.0
4759,2.0,3.0,94.5
4760,2.0,2.0,45.5
4761,5.0,0.0,225.0
4762,3.0,2.0,77.99
4763,3.0,1.0,52.97
4764,2.0,1.0,84.0
4765,2.0,3.0,62.63
4766,1.0,1.0,57.0
4767,3.0,2.0,64.0
4768,2.0,1.0,36.1
4769,2.0,1.0,32.75
4770,2.0,1.0,39.5
4771,2.0,2.0,110.0
4772,3.0,2.0,205.0
4773,2.0,2.0,39.9
4774,2.0,1.0,45.0
4775,3.0,2.0,90.0
4776,2.0,1.0,24.86
4777,3.0,2.0,60.0
4778,2.0,0.0,107.0
4779,2.0,2.0,59.76
4780,3.0,2.0,180.0
4781,5.0,1.0,204.0
4782,3.0,2.0,170.0
4783,3.0,3.0,99.0
4784,2.0,1.0,55.0
4785,3.0,1.0,118.0
4786,1.0,1.0,15.0
4787,1.0,1.0,19.0
4788,2.0,2.0,85.0
4789,4.0,2.0,600.0
4790,2.0,2.0,41.0
4791,2.0,1.0,35.0
4792,2.0,1.0,26.0
4793,3.0,0.0,135.0
4794,3.0,2.0,150.0
4795,2.0,2.0,100.0
4796,2.0,2.0,30.35
4797,2.0,1.0,62.0
4798,3.0,3.0,68.0
4799,4.0,1.0,390.0
4800,2.0,2.0,46.0
4801,2.0,2.0,63.0
4802,4.0,2.0,75.0
4803,3.0,3.0,76.1
4804,2.0,1.0,34.98
4805,2.0,0.0,38.0
4806,2.0,1.0,36.44
4807,2.0,1.0,70.0
4808,2.0,2.0,37.0
4809,2.0,1.0,45.0
4810,2.0,1.0,35.0
4811,2.0,1.0,64.0
4812,4.0,1.0,110.0
4813,3.0,2.0,140.0
4814,3.0,1.0,75.0
4815,2.0,3.0,53.0
4816,2.0,3.0,60.0
4817,2.0,1.0,60.0
4818,2.0,0.0,60.0
4819,3.0,2.0,88.0
4820,3.0,1.0,210.0
4821,2.0,2.0,75.0
4822,7.0,3.0,169.0
4823,3.0,2.0,123.0
4824,2.0,1.0,70.0
4825,2.0,2.0,54.11
4826,5.0,,271.0
4827,1.0,1.0,25.5
4828,2.0,1.0,115.0
4829,3.0,1.0,67.77
4830,2.0,1.0,78.0
4831,2.0,2.0,66.25
4832,1.0,1.0,55.0
4833,2.0,1.0,80.0
4834,2.0,2.0,43.0
4835,3.0,2.0,240.0
4836,9.0,0.0,150.0
4837,3.0,2.0,85.0
4838,2.0,2.0,78.0
4839,2.0,1.0,59.32
4840,2.0,2.0,45.0
4841,2.0,1.0,85.0
4842,4.0,2.0,290.0
4843,,,111.0
4844,8.0,0.0,100.0
4845,1.0,1.0,36.0
4846,2.0,1.0,285.0
4847,3.0,2.0,100.0
4848,2.0,2.0,50.0
4849,3.0,2.0,56.0
4850,3.0,2.0,73.5
4851,2.0,1.0,78.0
4852,3.0,2.0,85.0
4853,1.0,1.0,20.0
4854,2.0,1.0,115.0
4855,1.0,0.0,170.0
4856,2.0,2.0,79.0
4857,3.0,2.0,122.0
4858,2.0,1.0,45.0
4859,2.0,2.0,65.0
4860,2.0,1.0,81.0
4861,1.0,1.0,27.0
4862,2.0,1.0,63.0
4863,2.0,1.0,170.0
4864,3.0,1.0,110.0
4865,2.0,1.0,37.83
4866,2.0,0.0,67.9
4867,3.0,0.0,140.0
4868,2.0,1.0,55.0
4869,3.0,2.0,90.0
4870,2.0,1.0,66.0
4871,8.0,1.0,175.0
4872,4.0,2.0,196.0
4873,2.0,2.0,44.0
4874,5.0,2.0,400.0
4875,2.0,2.0,37.0
4876,1.0,1.0,19.5
4877,3.0,0.0,120.0
4878,2.0,1.0,33.06
4879,2.0,2.0,59.8
4880,3.0,3.0,106.0
4881,2.0,1.0,67.0
4882,2.0,1.0,40.95
4883,2.0,1.0,42.47
4884,2.0,0.0,32.67
4885,2.0,1.0,43.1
4886,2.0,1.0,87.0
4887,2.0,1.0,79.0
4888,2.0,1.0,50.0
4889,6.0,2.0,430.0
4890,3.0,1.0,117.0
4891,3.0,2.0,215.0
4892,3.0,2.0,104.0
4893,3.0,2.0,100.0
4894,,,87.72
4895,2.0,1.0,80.0
4896,2.0,1.0,37.83
4897,2.0,1.0,48.0
4898,2.0,2.0,53.51
4899,3.0,2.0,130.0
4900,3.0,2.0,100.0
4901,3.0,2.0,126.0
4902,2.0,1.0,62.3
4903,3.0,2.0,85.0
4904,5.0,3.0,187.0
4905,2.0,3.0,89.6
4906,4.0,1.0,230.0
4907,2.0,2.0,62.0
4908,3.0,2.0,170.0
4909,2.0,2.0,42.0
4910,4.0,0.0,185.0
4911,3.0,3.0,75.0
4912,6.0,3.0,112.0
4913,2.0,2.0,37.97
4914,2.0,1.0,47.0
4915,2.0,2.0,145.0
4916,15.0,0.0,125.0
4917,2.0,2.0,60.0
4918,2.0,0.0,66.0
4919,2.0,3.0,77.0
4920,3.0,3.0,145.0
4921,2.0,1.0,46.0
4922,2.0,1.0,70.0
4923,2.0,1.0,36.0
4924,2.0,2.0,38.65
4925,2.0,1.0,63.0
4926,2.0,2.0,60.0
4927,2.0,1.0,45.36
4928,4.0,1.0,260.0
4929,9.0,,1900.0
4930,2.0,2.0,32.91
4931,3.0,2.0,77.0
4932,5.0,2.0,92.0
4933,3.0,2.0,105.0
4934,2.0,2.0,48.79
4935,3.0,2.0,113.0
4936,3.0,0.0,45.0
4937,4.0,,200.0
4938,2.0,1.0,76.0
4939,2.0,1.0,77.0
4940,3.0,1.0,119.0
4941,6.0,1.0,450.0
4942,2.0,2.0,56.0
4943,1.0,1.0,12.0
4944,2.0,2.0,62.0
4945,4.0,2.0,195.0
4946,2.0,2.0,74.5
4947,2.0,1.0,46.0
4948,3.0,2.0,58.0
4949,2.0,2.0,52.0
4950,2.0,1.0,35.23
4951,3.0,2.0,155.0
4952,3.0,2.0,135.0
4953,4.0,2.0,350.0
4954,2.0,2.0,110.0
4955,2.0,1.0,45.0
4956,3.0,1.0,85.0
4957,3.0,1.0,60.0
4958,3.0,2.0,96.5
4959,3.0,1.0,67.0
4960,2.0,2.0,40.0
4961,3.0,3.0,130.0
4962,3.0,3.0,430.0
4963,7.0,3.0,1700.0
4964,3.0,2.0,112.0
4965,5.0,1.0,360.0
4966,2.0,3.0,45.0
4967,3.0,1.0,128.0
4968,2.0,1.0,41.0
4969,2.0,1.0,58.0
4970,2.0,2.0,96.0
4971,2.0,1.0,43.0
4972,7.0,3.0,115.0
4973,2.0,2.0,52.36
4974,2.0,2.0,115.0
4975,2.0,1.0,49.0
4976,2.0,2.0,95.0
4977,2.0,1.0,74.0
4978,2.0,1.0,45.5
4979,2.0,2.0,40.0
4980,3.0,1.0,68.0
4981,1.0,1.0,37.0
4982,4.0,,775.0
4983,2.0,2.0,38.0
4984,2.0,1.0,75.0
4985,3.0,3.0,165.0
4986,3.0,1.0,84.53
4987,3.0,,115.0
4988,2.0,2.0,50.5
4989,2.0,1.0,58.0
4990,2.0,2.0,25.79
4991,3.0,2.0,60.0
4992,3.0,2.0,510.0
4993,3.0,2.0,90.0
4994,2.0,1.0,75.0
4995,,,226.5
4996,2.0,1.0,45.0
4997,2.0,1.0,38.33
4998,3.0,1.0,411.0
4999,4.0,3.0,155.0
5000,2.0,0.0,42.0
5001,2.0,3.0,47.24
5002,2.0,2.0,78.0
5003,2.0,3.0,40.63
5004,2.0,2.0,55.0
5005,2.0,0.0,110.0
5006,3.0,2.0,97.0
5007,2.0,2.0,39.0
5008,2.0,2.0,200.0
5009,2.0,2.0,125.0
5010,5.0,,110.0
5011,2.0,1.0,60.0
5012,2.0,2.0,35.0
5013,2.0,1.0,35.28
5014,2.0,2.0,104.0
5015,8.0,,225.0
5016,1.0,0.0,19.4
5017,2.0,1.0,83.0
5018,2.0,2.0,35.03
5019,3.0,2.0,58.0
5020,4.0,3.0,450.0
5021,2.0,1.0,33.0
5022,2.0,2.0,170.0
5023,2.0,2.0,40.0
5024,4.0,1.0,180.0
5025,2.0,2.0,94.55
5026,2.0,1.0,105.0
5027,3.0,3.0,105.0
5028,1.0,1.0,40.0
5029,2.0,1.0,34.5
5030,2.0,2.0,40.0
5031,6.0,2.0,353.0
5032,2.0,1.0,75.0
5033,4.0,0.0,200.0
5034,1.0,0.0,75.0
5035,2.0,2.0,43.5
5036,5.0,3.0,275.0
5037,7.0,3.0,294.0
5038,2.0,2.0,62.0
5039,3.0,3.0,42.0
5040,2.0,2.0,60.0
5041,3.0,2.0,105.0
5042,6.0,,400.0
5043,3.0,3.0,101.0
5044,1.0,1.0,25.0
5045,2.0,2.0,40.0
5046,3.0,1.0,80.0
5047,2.0,2.0,48.0
5048,4.0,2.0,93.0
5049,3.0,2.0,72.0
5050,2.0,1.0,40.0
5051,2.0,1.0,71.13
5052,3.0,1.0,120.0
5053,2.0,0.0,65.0
5054,2.0,1.0,59.45
5055,8.0,,90.0
5056,2.0,2.0,40.0
5057,2.0,3.0,55.44
5058,4.0,1.0,310.0
5059,1.0,1.0,16.0
5060,3.0,3.0,110.0
5061,4.0,0.0,85.0
5062,3.0,1.0,115.0
5063,3.0,2.0,140.0
5064,2.0,1.0,50.0
5065,3.0,3.0,120.0
5066,2.0,1.0,48.5
5067,2.0,2.0,280.0
5068,2.0,2.0,47.0
5069,1.0,1.0,75.0
5070,2.0,2.0,70.0
5071,8.0,,70.0
5072,2.0,2.0,49.0
5073,2.0,2.0,80.0
5074,3.0,3.0,125.0
5075,5.0,3.0,140.0
5076,4.0,3.0,272.0
5077,2.0,1.0,95.0
5078,3.0,3.0,69.99
5079,1.0,1.0,52.0
5080,2.0,2.0,44.0
5081,2.0,2.0,61.16
5082,4.0,2.0,400.0
5083,2.0,1.0,55.0
5084,4.0,3.0,140.0
5085,4.0,2.0,205.0
5086,3.0,3.0,115.0
5087,3.0,,63.0
5088,2.0,2.0,86.0
5089,2.0,,51.0
5090,2.0,2.0,30.0
5091,2.0,2.0,40.0
5092,3.0,1.0,83.22
5093,1.0,0.0,37.0
5094,5.0,1.0,390.0
5095,2.0,1.0,75.0
5096,3.0,2.0,178.0
5097,4.0,3.0,198.0
5098,5.0,1.0,215.0
5099,2.0,1.0,55.0
5100,3.0,2.0,67.0
5101,3.0,2.0,80.01
5102,3.0,1.0,64.0
